Saguaro ID,Year,Height in Inches,Growth in Inches
2379,2001,15.25,2
2379,2002,17.25,1.5
2379,2003,18.75,3.75
2379,2004,22.5,3
2379,2005,25.5,4.5
2379,2006,30,4.25
2379,2007,34.25,5.75
2379,2008,40,5.75
2379,2009,45.75,5
2380,1995,5.125,-0.875
2381,1995,5.625,-0.375
2381,1996,5.25,2.25
2381,1997,7.5,0.125
2381,1998,7.625,1.625
2381,1999,9.25,0.25
2381,2000,9.5,0.75
2381,2001,10.25,0.25
2381,2002,10.5,-0.25
2381,2003,10.25,0.5
2381,2004,10.75,0
2381,2005,10.75,0.75
2381,2006,11.5,0.75
2381,2007,12.25,0.5
2381,2008,12.75,1.25
2381,2009,14,-0.25
2382,1995,6.5,0.88
2382,1996,7.38,1.87
2382,1997,9.25,1.75
2382,1998,11,1.5
2382,1999,12.5,1.25
2382,2000,13.75,1.25
2382,2001,15,3.75
2382,2002,18.75,1.75
2382,2003,20.5,4.75
2382,2004,25.25,4
2382,2005,29.25,5
2382,2006,34.25,4.25
2382,2007,38.5,7
2382,2008,45.5,5.75
2382,2009,51.25,6
2383,1995,6.625,1.245
2383,1996,7.87,1.255
2383,1997,9.125,1
2383,1998,10.125,1.875
2384,1996,4.38,1.37
2384,1997,5.75,1
2384,1998,6.75,1.5
2384,1999,8.25,1.75
2384,2000,10,1.75
2384,2001,11.75,2.25
2384,2002,14,1.75
2384,2003,15.75,2.25
2384,2004,18,2.5
2384,2005,20.5,2.25
2384,2006,22.75,3.5
2384,2007,26.25,4.25
2384,2008,30.5,4.75
2384,2009,35.25,4
2386,1997,6.25,0.25
2386,1998,6.5,0.75
2386,1999,7.25,0.5
2386,2000,7.75,0.75
2386,2001,8.5,1
2386,2002,9.5,0.5
2386,2003,10,1.5
2386,2004,11.5,1
2386,2005,12.5,0.75
2386,2006,13.25,1.25
2386,2007,14.5,2.25
2386,2008,16.75,2
2386,2009,18.75,1.25
2387,1997,2.5,0.375
2387,1998,2.875,-0.125
2387,1999,2.75,1
2387,2000,3.75,0
2387,2001,3.75,0.5
2387,2002,4.25,1
2387,2003,5.25,0
2387,2004,5.25,0.5
2387,2005,5.75,0.75
2387,2006,6.5,1
2387,2007,7.5,0.75
2387,2008,8.25,2.25
2387,2009,10.5,0.75
2388,1997,5.25,1.125
2388,1998,6.375,0.625
2388,1999,7,1.25
2388,2000,8.25,0.25
2388,2001,8.5,0.5
2388,2002,9,0.25
2388,2003,9.25,0.25
2388,2004,9.5,1
2388,2005,10.5,0.75
2388,2006,11.25,0.5
2388,2007,11.75,1.5
2388,2008,13.25,1.5
2388,2009,14.75,1.25
2389,1997,10.125,2.25
2389,1998,12.375,1.625
2389,1999,14,2
2389,2000,16,2
2389,2001,18,2.25
2389,2002,20.25,2.5
2389,2003,22.75,3
2389,2004,25.75,2.25
2389,2005,28,3
2389,2006,31,4.25
2389,2007,35.25,4.75
2389,2008,40,3.75
2389,2009,43.75,5.5
2390,1997,3,0.625
2390,1998,3.625,0.375
2390,1999,4,1.25
2390,2000,5.25,0.75
2390,2001,6,0.75
2390,2002,6.75,1.25
2390,2003,8,1.25
2390,2004,9.25,1.75
2390,2005,11,2.25
2390,2006,13.25,3
2390,2007,16.25,3.25
2390,2008,19.5,5
2390,2009,24.5,3
2391,1998,16.625,2.625
2391,1999,19.25,1.75
2391,2000,21,1
2391,2001,22,1.75
2391,2002,23.75,2
2391,2003,25.75,3.75
2391,2004,29.5,2
2391,2005,31.5,3.25
2391,2006,34.75,4.5
2391,2007,39.25,2.75
2391,2008,42,4.5
2391,2009,46.5,4
2392,1998,6.625,0.625
2393,1998,4.25,0.75
2393,1999,5,1
2393,2000,6,0.5
2393,2001,6.5,0.75
2393,2002,7.25,1.25
2393,2003,8.5,0.75
2393,2004,9.25,0.5
2393,2005,9.75,0.75
2393,2006,10.5,2.25
2393,2007,12.75,0.5
2393,2008,13.25,1
2393,2009,14.25,1.25
2394,1998,5.75,1
2394,1999,6.75,0.75
2394,2000,7.5,2
2394,2001,9.5,0.25
2394,2002,9.75,1.25
2394,2003,11,1
2394,2004,12,0.75
2394,2005,12.75,0.75
2394,2006,13.5,2.25
2394,2007,15.75,2
2394,2008,17.75,1.25
2394,2009,19,1
2395,1998,8,1
2395,1999,9,2
2395,2000,11,1.25
2395,2001,12.25,1.5
2395,2002,13.75,-1
2396,1998,16.125,2.75
2396,1999,18.875,2.875
2396,2000,21.75,2.5
2396,2001,24.25,4
2396,2002,28.25,2.5
2396,2003,30.75,2
2396,2004,32.75,1.75
2396,2005,34.5,3.75
2396,2006,38.25,3
2396,2007,41.25,6.5
2396,2008,47.75,5
2396,2009,52.75,5.75
2397,1999,2.75,0.5
2397,2000,3.25,1
2397,2001,4.25,0.25
2397,2002,4.5,1.25
2397,2003,5.75,0.25
2397,2004,6,1
2397,2005,7,0.5
2397,2006,7.5,0.5
2397,2007,8,1.25
2397,2008,9.25,1.5
2397,2009,10.75,0
2399,1999,9.625,0.625
2399,2000,10.25,1
2399,2001,11.25,1.5
2399,2002,12.75,0.75
2399,2003,13.5,0.5
2399,2004,14,-0.25
2399,2005,13.75,0.25
2399,2006,14,0.5
2399,2007,14.5,-0.75
2399,2008,13.75,0.5
2399,2009,14.25,1.25
2400,1999,1.75,0.5
2400,2000,2.25,0.5
2400,2001,2.75,0.5
2400,2002,3.25,1
2400,2003,4.25,0
2400,2004,4.25,0
2400,2005,4.25,1
2400,2006,5.25,0.25
2400,2007,5.5,0.75
2401,1999,3.375,0.875
2401,2000,4.25,1
2401,2001,5.25,0
2401,2002,5.25,-0.25
2401,2003,5,-0.25
2404,2001,8.25,1.5
2404,2002,9.75,1.25
2404,2003,11,1.75
2404,2004,12.75,1.75
2404,2005,14.5,2
2404,2006,16.5,2
2404,2007,18.5,4.25
2404,2008,22.75,4.25
2404,2009,27,4
2405,2001,7.75,0.75
2405,2002,8.5,1.75
2405,2003,10.25,1.75
2405,2004,12,2
2405,2005,14,1.75
2405,2006,15.75,1.75
2405,2007,17.5,0
2405,2008,17.5,2.5
2405,2009,20,5.75
2406,2001,8,1
2406,2002,9,1
2406,2003,10,1.5
2406,2004,11.5,2
2406,2005,13.5,0.75
2406,2006,14.25,3.25
2406,2007,17.5,3.5
2406,2008,21,2.25
2406,2009,23.25,1
2407,2001,8.5,1.5
2407,2002,10,2.5
2407,2003,12.5,1.75
2407,2004,14.25,1.75
2407,2005,16,1.75
2407,2006,17.75,3.25
2407,2007,21,2.25
2407,2008,23.25,3
2407,2009,26.25,2.75
2408,2002,17.5,0.75
2408,2003,18.25,1.75
2408,2004,20,3
2408,2005,23,1.5
2408,2006,24.5,3
2408,2007,27.5,3.25
2408,2008,30.75,2.75
2408,2009,33.5,2.5
2409,2002,6.75,0.75
2409,2003,7.5,1.25
2409,2004,8.75,0
2409,2005,8.75,1.25
2409,2006,10,1.75
2409,2007,11.75,0.75
2409,2008,12.5,2.25
2409,2009,14.75,0.75
2411,2002,3.25,1.75
2411,2003,5,0.75
2411,2004,5.75,1.75
2411,2005,7.5,0.75
2411,2006,8.25,1.75
2411,2007,10,1.75
2411,2008,11.75,3.25
2411,2009,15,2.25
2412,2002,9,1.25
2412,2003,10.25,2
2412,2004,12.25,2.25
2412,2005,14.5,2.75
2412,2006,17.25,3.75
2412,2007,21,4.25
2412,2008,25.25,5.25
2412,2009,30.5,4.75
2413,2002,11.5,1.75
2413,2003,13.25,1
2413,2004,14.25,0.75
2413,2005,15,1.5
2413,2006,16.5,2
2413,2007,18.5,1.5
2413,2008,20,1.75
2413,2009,21.75,1.75
2414,2002,17.5,1.5
2414,2003,19,1.75
2414,2004,20.75,1.5
2414,2005,22.25,1.5
2414,2006,23.75,2.5
2414,2007,26.25,3
2414,2008,29.25,3.25
2414,2009,32.5,2.75
2415,2002,13,-0.25
2415,2003,12.75,3
2415,2004,15.75,1.25
2415,2005,17,1
2415,2006,18,-0.25
2415,2007,17.75,-0.25
2415,2008,17.5,0.5
2415,2009,18,0.5
2416,2002,5,1
2416,2003,6,0.75
2416,2004,6.75,1
2416,2005,7.75,0
2417,2003,3.75,-0.25
2418,2004,6.75,0.5
2418,2005,7.25,0.5
2418,2006,7.75,0.5
2418,2007,8.25,1
2418,2008,9.25,1.25
2418,2009,10.5,0.25
2419,2004,7.25,0.25
2420,2004,13.25,2.25
2420,2005,15.5,0.5
2420,2006,16,1.5
2420,2007,17.5,2.5
2420,2008,20,1
2420,2009,21,0.75
2421,2004,6.5,1.75
2421,2005,8.25,1
2421,2006,9.25,1.25
2421,2007,10.5,3.5
2421,2008,14,1.75
2421,2009,15.75,2.75
2422,2004,4.25,1
2423,2004,10,1.5
2423,2005,11.5,1.75
2423,2006,13.25,2
2423,2007,15.25,3.25
2423,2008,18.5,2.75
2423,2009,21.25,3.75
2424,2004,4,0.5
2424,2005,4.5,0.25
2424,2006,4.75,1.25
2424,2007,6,1.25
2424,2008,7.25,1.25
2424,2009,8.5,1
2425,2004,3.75,1
2425,2005,4.75,0.75
2425,2006,5.5,1.75
2425,2007,7.25,1.25
2425,2008,8.5,2
2425,2009,10.5,1
2427,2005,8.5,1
2427,2006,9.5,2.5
2427,2007,12,2.75
2427,2008,14.75,2.75
2427,2009,17.5,3
2429,2005,6.75,0.25
2429,2006,7,0.75
2429,2007,7.75,1.25
2429,2008,9,1
2429,2009,10,0.5
3140,1983,31,5
3140,1984,36,5
3140,1985,41,5
3140,1986,46,4
3140,1987,50,5.875
3140,1988,55.875,5.375
3140,1989,61.25,5.125
3140,1990,66.375,6.625
3141,1983,35,3
3141,1984,38,3
3141,1985,41,7
3141,1986,48,6
3141,1987,54,5
3141,1988,59,2.25
3141,1989,61.25,4.75
3141,1990,66,6.5
3141,1991,72.5,5.5
3142,1983,13,4
3142,1984,17,1.5
3143,1979,3,0
3144,1983,44,3
3144,1984,47,4
3144,1985,51,3
3144,1986,54,3.25
3144,1987,57.25,3.25
3144,1988,60.5,1.5
3144,1989,62,5.5
3144,1990,67.5,6
3145,1983,52,5
3145,1984,57,1.5
3145,1985,58.5,2.5
3145,1986,61,3.5
3145,1987,64.5,4.5
3145,1988,69,2
3146,1983,9,3.5
3146,1984,12.5,1.5
3146,1985,14,2
3146,1986,16,2
3146,1987,18,2.375
3146,1988,20.375,2.5
3146,1989,22.875,3.875
3146,1990,26.75,4
3146,1991,30.75,2.87
3146,1992,33.62,3.13
3146,1993,36.75,3.5
3146,1994,40.25,5.13
3146,1995,45.38,5
3146,1996,50.38,4.37
3146,1997,54.75,5.875
3146,1998,60.625,5.5
3146,1999,66.125,6.875
3147,1983,10,2
3147,1984,12,1.5
3147,1985,13.5,2.5
3147,1986,16,1
3147,1987,17,3.25
3147,1988,20.25,2
3147,1989,22.25,3
3147,1990,25.25,3.125
3147,1991,28.375,2.875
3147,1992,31.25,1.87
3147,1993,33.12,4.38
3147,1994,37.5,2.88
3147,1995,40.38,3
3147,1996,43.38,3.87
3147,1997,47.25,3.625
3147,1998,50.875,3
3147,1999,53.875,3.875
3147,2000,57.75,3.5
3147,2001,61.25,5.25
3147,2002,66.5,3.75
3148,1983,15,4
3149,1983,8,2.5
3149,1984,10.5,4
3149,1985,14.5,0.5
3149,1986,15,2
3149,1987,17,3.625
3149,1988,20.625,5.625
3149,1989,26.25,5.5
3149,1990,31.75,6.625
3149,1991,38.375,4.375
3149,1992,42.75,5.12
3149,1993,47.87,3.63
3149,1994,51.5,6.75
3149,1995,58.25,6.37
3149,1996,64.62,6.38
3151,1983,7,3
3151,1984,10,1.5
3151,1985,11.5,1.5
3151,1986,13,1
3151,1987,14,2.25
3151,1988,16.25,2.125
3151,1989,18.375,1.5
3151,1990,19.875,2.875
3151,1991,22.75,0.88
3151,1992,23.63,2.37
3151,1993,26,1.75
3151,1994,27.75,1.25
3151,1995,29,4.62
3151,1996,33.62,4.63
3151,1997,38.25,3.5
3151,1998,41.75,3
3151,1999,44.75,1.5
3151,2000,46.25,5.15
3151,2001,51.4,3.85
3151,2002,55.25,5
3151,2003,60.25,4.75
3151,2004,65,5.25
3152,1983,6,1.5
3153,1983,4,2
3154,1983,3,1.5
3154,1984,4.5,1
3154,1985,5.5,0.5
3154,1986,6,0.5
3154,1987,6.5,0.25
3154,1988,6.75,0.75
3154,1989,7.5,1.625
3154,1990,9.125,0.875
3154,1991,10,1.38
3154,1992,11.38,1.12
3154,1993,12.5,1.25
3154,1994,13.75,1.63
3154,1995,15.38,2.12
3154,1996,17.5,2
3154,1997,19.5,1.75
3154,1998,21.25,2.25
3154,1999,23.5,1
3154,2000,24.5,2
3154,2001,26.5,1.75
3154,2002,28.25,2.5
3154,2003,30.75,3
3154,2004,33.75,3.5
3154,2005,37.25,4
3154,2006,41.25,4
3154,2007,45.25,3.5
3154,2008,48.75,4.5
3154,2009,53.25,2.25
3155,1983,6,2
3156,1986,11.5,0.5
3156,1987,12,2.75
3156,1988,14.75,1
3156,1989,15.75,0.25
3156,1990,16,2.25
3156,1991,18.25,1.62
3156,1992,19.87,2
3156,1993,21.87,2.63
3156,1994,24.5,1.125
3156,1995,25.625,2.755
3156,1996,28.38,2.37
3156,1997,30.75,2.625
3156,1998,33.375,3.005
3156,1999,36.38,2.87
3156,2000,39.25,4.5
3156,2001,43.75,3.25
3156,2002,47,3.5
3156,2003,50.5,3.5
3156,2004,54,4
3156,2005,58,4.26
3156,2006,62.26,3.24
3157,1986,10,1
3157,1987,11,2.125
3157,1988,13.125,1.625
3157,1989,14.75,2.25
3157,1990,17,2.5
3157,1991,19.5,2.25
3157,1992,21.75,3.12
3157,1993,24.87,2.25
3157,1994,27.12,5.13
3157,1995,32.25,4.25
3157,1996,36.5,4.125
3157,1997,40.625,3.75
3157,1998,44.375,4.5
3157,1999,48.875,4.875
3157,2000,53.75,3.25
3157,2001,57,5
3157,2002,62,3.5
3157,2003,65.5,3.75
3158,1987,3,0.875
3158,1988,3.875,1
3158,1989,4.875,0.875
3158,1990,5.75,1.5
3158,1991,7.25,1.5
3158,1992,8.75,1.5
3158,1993,10.25,2
3158,1994,12.25,2.875
3158,1995,15.125,2.745
3158,1996,17.87,3.13
3158,1997,21,4.625
3158,1998,25.625,4.25
3158,1999,29.875,6.125
3158,2000,36,5
3158,2001,41,7.5
3158,2002,48.5,6.75
3158,2003,55.25,7.5
3162,1987,10,2.25
3162,1988,12.25,0.25
3162,1989,12.5,1.75
3162,1990,14.25,2
3162,1991,16.25,1.25
3162,1992,17.5,0.37
3162,1993,17.87,1.63
3164,1987,11,1.25
3164,1988,12.25,1
3164,1989,13.25,1.375
3164,1990,14.625,2.125
3164,1991,16.75,2.12
3164,1992,18.87,1.75
3164,1993,20.62,2.25
3164,1994,22.87,3.88
3164,1995,26.75,2.87
3164,1996,29.62,3.255
3164,1997,32.875,3.125
3164,1998,36,3.38
3164,1999,39.38,2.37
3164,2000,41.75,4
3164,2001,45.75,5
3164,2002,50.75,3.75
3164,2003,54.5,4.75
3164,2004,59.25,5
3164,2005,64.25,3.75
3165,1987,10.5,1.75
3165,1988,12.25,0.625
3165,1989,12.875,2.125
3165,1990,15,3.5
3165,1991,18.5,1.37
3165,1992,19.87,2.38
3165,1993,22.25,3.5
3165,1994,25.75,2.375
3165,1995,28.125,3.125
3165,1996,31.25,3
3165,1997,34.25,4
3165,1998,38.25,3
3165,1999,41.25,4.75
3165,2000,46,4.25
3165,2001,50.25,5.25
3165,2002,55.5,5
3165,2003,60.5,3.25
3165,2004,63.75,5
3166,1987,2.25,1.125
3168,1987,8.5,-0.375
3168,1988,8.125,0.875
3168,1989,9,1.75
3168,1990,10.75,2.25
3168,1991,13,2.5
3168,1992,15.5,3
3168,1993,18.5,2.5
3168,1994,21,4
3168,1995,25,2.75
3168,1996,27.75,2
3168,1997,29.75,4.125
3168,1998,33.875,2.875
3168,1999,36.75,5.25
3168,2000,42,4.75
3168,2001,46.75,4.5
3168,2002,51.25,4.25
3168,2003,55.5,4.25
3168,2004,59.75,5.75
3168,2005,65.5,4.25
3169,1987,7.25,-0.25
3170,1987,11,2.625
3170,1988,13.625,2.375
3170,1989,16,2.125
3170,1990,18.125,2
3170,1991,20.125,2.255
3170,1992,22.38,5
3170,1993,27.38,3.49
3170,1994,30.87,6.13
3170,1995,37,4.75
3170,1996,41.75,6
3170,1997,47.75,6.25
3170,1998,54,8.75
3170,1999,62.75,9.75
3171,1989,3.375,1.125
3171,1990,4.5,0.75
3171,1991,5.25,1.13
3171,1992,6.38,1.62
3171,1993,8,0.62
3171,1994,8.62,1.76
3171,1995,10.38,2.12
3171,1996,12.5,1.375
3171,1997,13.875,1.625
3171,1998,15.5,1.5
3171,1999,17,1.5
3172,1992,4.25,0.62
3172,1993,4.87,0.63
3172,1994,5.5,1
3172,1995,6.5,1.12
3172,1996,7.62,2.38
3172,1997,10,1.25
3172,1998,11.25,2.125
3172,1999,13.375,2.125
3172,2000,15.5,2.75
3172,2001,18.25,3.5
3172,2002,21.75,2.25
3172,2003,24,3.25
3172,2004,27.25,3.75
3172,2005,31,3.75
3172,2006,34.75,5.25
3172,2007,40,6
3172,2008,46,6.5
3172,2009,52.5,4.75
3173,1992,4.87,0.63
3173,1993,5.5,-0.5
3176,1993,25.87,1.88
3176,1994,27.75,3.125
3176,1995,30.875,2.375
3176,1996,33.25,2.75
3176,1997,36,2
3176,1998,38,3.625
3176,1999,41.625,4.375
3176,2000,46,5.25
3176,2001,51.25,4
3176,2002,55.25,4
3176,2003,59.25,5.5
3176,2004,64.75,4.25
3178,1994,5.5,1
3178,1995,6.5,0.5
3178,1996,7,1.25
3178,1997,8.25,0.5
3178,1998,8.75,1.375
3178,1999,10.125,0.625
3178,2000,10.75,1.25
3178,2001,12,2
3178,2002,14,0.25
3178,2003,14.25,1.25
3178,2004,15.5,1.25
3178,2005,16.75,1.25
3178,2006,18,1.25
3178,2007,19.25,1.75
3178,2008,21,2.25
3178,2009,23.25,1.5
3179,1994,2.38,0.87
3179,1995,3.25,1
3179,1996,4.25,0.625
3179,1997,4.875,0.75
3179,1998,5.625,0.375
3179,1999,6,1.75
3179,2000,7.75,1
3179,2001,8.75,1.75
3179,2002,10.5,2.25
3179,2003,12.75,1.75
3179,2004,14.5,1
3179,2005,15.5,2.5
3179,2006,18,3.5
3179,2007,21.5,3
3179,2008,24.5,2
3179,2009,26.5,3
3181,1995,6.875,1.375
3181,1996,8.25,1
3181,1997,9.25,0.75
3181,1998,10,1
3181,1999,11,1
3181,2000,12,1
3181,2001,13,1.75
3181,2002,14.75,0.75
3181,2003,15.5,2
3181,2004,17.5,1.5
3181,2005,19,0.75
3181,2006,19.75,1.25
3181,2007,21,2.25
3181,2008,23.25,2.5
3181,2009,25.75,2.25
3182,1995,4,1
3182,1996,5,0.75
3182,1997,5.75,1.125
3182,1998,6.875,1.375
3182,1999,8.25,1.25
3182,2000,9.5,1.25
3182,2001,10.75,2.25
3182,2002,13,1.75
3182,2003,14.75,2.75
3182,2004,17.5,2
3182,2005,19.5,2.75
3182,2006,22.25,3
3182,2007,25.25,3.25
3182,2008,28.5,4.25
3182,2009,32.75,1.5
3183,1995,2,-0.88
3184,1995,6.875,0.745
3184,1996,7.62,1.13
3184,1997,8.75,1.125
3184,1998,9.875,2.375
3184,1999,12.25,0.75
3184,2000,13,1.25
3184,2001,14.25,2.5
3184,2002,16.75,1.5
3184,2003,18.25,3.5
3184,2004,21.75,1.5
3184,2005,23.25,3
3184,2006,26.25,3.5
3184,2007,29.75,3.75
3184,2008,33.5,3.5
3184,2009,37,4.75
3185,1996,5.38,1.37
3185,1997,6.75,0.375
3185,1998,7.125,1.125
3185,1999,8.25,0.5
3185,2000,8.75,1
3185,2001,9.75,1.25
3185,2002,11,2
3185,2003,13,1.75
3185,2004,14.75,2.25
3185,2005,17,1.5
3185,2006,18.5,2.75
3185,2007,21.25,1.75
3185,2008,23,1.75
3185,2009,24.75,2.75
3186,1996,5.38,0.995
3186,1997,6.375,0.75
3186,1998,7.125,1.625
3186,1999,8.75,1.5
3186,2000,10.25,1
3186,2001,11.25,3
3186,2002,14.25,0.5
3186,2003,14.75,4
3186,2004,18.75,2.75
3186,2005,21.5,3
3186,2006,24.5,3.25
3186,2007,27.75,4
3186,2008,31.75,3.75
3186,2009,35.5,5.5
3187,1996,9.75,2
3187,1997,11.75,1.625
3187,1998,13.375,1.625
3187,1999,15,2.75
3187,2000,17.75,2.5
3187,2001,20.25,3.25
3187,2002,23.5,3
3187,2003,26.5,3.25
3187,2004,29.75,2.75
3187,2005,32.5,3.5
3187,2006,36,4.25
3187,2007,40.25,3.25
3187,2008,43.5,5.25
3187,2009,48.75,3
3188,1996,5.25,1.5
3188,1997,6.75,0.25
3188,1998,7,2
3188,1999,9,1.25
3188,2000,10.25,1.75
3188,2001,12,1.5
3188,2002,13.5,-0.75
3188,2003,12.75,2.75
3188,2004,15.5,3
3188,2005,18.5,1.25
3188,2006,19.75,2.25
3188,2007,22,2.25
3188,2008,24.25,3.25
3188,2009,27.5,2.5
3189,1996,3.87,1.255
3189,1997,5.125,1.125
3189,1998,6.25,1.5
3189,1999,7.75,1
3189,2000,8.75,1.5
3189,2001,10.25,2.25
3189,2002,12.5,1.5
3189,2003,14,2
3189,2004,16,2
3189,2005,18,3.5
3189,2006,21.5,2
3189,2007,23.5,2.5
3189,2008,26,4.5
3189,2009,30.5,3
3190,1997,5.5,-0.375
3190,1998,5.125,1
3190,1999,6.125,0.875
3190,2000,7,0.5
3190,2001,7.5,1.75
3190,2002,9.25,0.5
3190,2003,9.75,1.75
3190,2004,11.5,2.25
3190,2005,13.75,0.5
3190,2006,14.25,2
3190,2007,16.25,1.5
3190,2008,17.75,2.25
3190,2009,20,1.75
3191,1997,10.25,1.75
3191,1998,12,2.25
3191,1999,14.25,2.75
3191,2000,17,1.75
3191,2001,18.75,2.75
3191,2002,21.5,3
3191,2003,24.5,3.25
3191,2004,27.75,2.75
3191,2005,30.5,4
3191,2006,34.5,4.5
3191,2007,39,3.25
3191,2008,42.25,3.75
3191,2009,46,5.25
3192,1997,4,0.875
3193,1997,3.75,0.375
3193,1998,4.125,0.25
3193,1999,4.375,0.375
3193,2000,4.75,0.5
3193,2001,5.25,0.25
3193,2002,5.5,0.5
3193,2003,6,0.5
3193,2004,6.5,0.25
3193,2005,6.75,0
3193,2006,6.75,1.25
3193,2007,8,0.5
3193,2008,8.5,1.5
3193,2009,10,0
3194,1997,7,2.125
3194,1998,9.125,1.125
3194,1999,10.25,2.75
3194,2000,13,1.5
3194,2001,14.5,3.75
3194,2002,18.25,3
3194,2003,21.25,3.75
3194,2004,25,2.75
3194,2005,27.75,4
3194,2006,31.75,6.25
3194,2007,38,7.75
3194,2008,45.75,6.75
3194,2009,52.5,5.5
3195,1997,6,1
3195,1998,7,1.375
3195,1999,8.375,1.375
3195,2000,9.75,2.5
3195,2001,12.25,2.25
3195,2002,14.5,2.75
3195,2003,17.25,4.25
3195,2004,21.5,2
3195,2005,23.5,3.75
3195,2006,27.25,4.5
3195,2007,31.75,6
3195,2008,37.75,3.5
3195,2009,41.25,4.25
3196,1997,2.75,0.625
3196,1998,3.375,0.625
3196,1999,4,1.5
3196,2000,5.5,1.25
3196,2001,6.75,0.5
3196,2002,7.25,0.75
3196,2003,8,1.25
3196,2004,9.25,0.5
3196,2005,9.75,0.25
3196,2006,10,1.5
3196,2007,11.5,1.25
3196,2008,12.75,1.5
3196,2009,14.25,0.5
3198,1997,4.5,0.375
3199,1997,6,1
3199,1998,7,1.5
3199,1999,8.5,1.25
3199,2000,9.75,0.75
3199,2001,10.5,1.5
3199,2002,12,1
3199,2003,13,1
3199,2004,14,2.25
3199,2005,16.25,2.25
3199,2006,18.5,2.5
3199,2007,21,2.75
3199,2008,23.75,3
3199,2009,26.75,2
3200,1997,6.375,0.625
3200,1998,7,0.5
3200,1999,7.5,1
3200,2000,8.5,1
3200,2001,9.5,2.25
3200,2002,11.75,1
3200,2003,12.75,-0.5
3200,2004,12.25,0.5
3200,2005,12.75,1.5
3200,2006,14.25,1.75
3200,2007,16,1.5
3200,2008,17.5,2.25
3200,2009,19.75,2.75
3201,1998,7,0.875
3201,1999,7.875,0.625
3201,2000,8.5,1.25
3201,2001,9.75,0.75
3201,2002,10.5,0.5
3201,2003,11,1.25
3201,2004,12.25,0.25
3201,2005,12.5,1.75
3201,2006,14.25,2.25
3201,2007,16.5,1
3201,2008,17.5,2.25
3201,2009,19.75,1.25
3202,1998,6.875,3.375
3202,1999,10.25,-0.5
3202,2000,9.75,0.75
3202,2001,10.5,2.25
3202,2002,12.75,0.25
3202,2003,13,2
3202,2004,15,0.5
3202,2005,15.5,1
3202,2006,16.5,2.5
3202,2007,19,0.75
3202,2008,19.75,1.75
3202,2009,21.5,1
3203,1998,7.25,1.375
3203,1999,8.625,1.625
3203,2000,10.25,2
3203,2001,12.25,2.75
3203,2002,15,1
3203,2003,16,1.25
3203,2004,17.25,2.25
3203,2005,19.5,2.5
3203,2006,22,3.5
3203,2007,25.5,4
3203,2008,29.5,2.75
3203,2009,32.25,2.5
3204,1998,4,0.75
3204,1999,4.75,-0.25
3204,2000,4.5,1.25
3204,2001,5.75,1.5
3204,2002,7.25,0.5
3204,2003,7.75,0.25
3204,2004,8,1.75
3204,2005,9.75,0
3204,2006,9.75,2
3204,2007,11.75,1.5
3204,2008,13.25,1
3204,2009,14.25,0.75
3205,2000,8,0.75
3205,2001,8.75,1
3205,2002,9.75,0.75
3205,2003,10.5,1
3205,2004,11.5,1.25
3205,2005,12.75,0.75
3205,2006,13.5,1
3205,2007,14.5,1.25
3205,2008,15.75,1.25
3205,2009,17,0.25
3206,2001,7.5,1.25
3206,2002,8.75,1.25
3206,2003,10,1
3206,2004,11,1.25
3206,2005,12.25,1.25
3206,2006,13.5,0.75
3206,2007,14.25,2
3206,2008,16.25,0.25
3206,2009,16.5,2.5
3207,2001,6.5,0.75
3207,2002,7.25,0
3207,2003,7.25,0.25
3207,2004,7.5,1
3207,2005,8.5,0.75
3207,2006,9.25,0.75
3208,2002,5,0.75
3208,2003,5.75,1.5
3208,2004,7.25,1
3208,2005,8.25,0.5
3208,2006,8.75,1.75
3208,2007,10.5,1.5
3209,2002,11.125,0.625
3209,2003,11.75,-0.25
3209,2004,11.5,2.25
3209,2005,13.75,1.75
3209,2006,15.5,0.75
3209,2007,16.25,2.25
3209,2008,18.5,2
3209,2009,20.5,1.25
3210,2002,6.75,0.75
3210,2003,7.5,0.5
3210,2004,8,1.25
3210,2005,9.25,1.25
3210,2006,10.5,1.5
3210,2007,12,1.25
3210,2008,13.25,1.75
3210,2009,15,0.5
3212,2003,20.5,3.25
3212,2004,23.75,2.75
3212,2005,26.5,2.75
3212,2006,29.25,2.25
3212,2007,31.5,2.5
3212,2008,34,4
3212,2009,38,3.25
3213,2003,8.75,0.25
3213,2004,9,0.5
3213,2005,9.5,0
3213,2006,9.5,1.5
3213,2007,11,1
3213,2008,12,0.75
3213,2009,12.75,0.5
3214,2004,11,1.5
3214,2005,12.5,1.25
3214,2006,13.75,1.75
3214,2007,15.5,2.5
3214,2008,18,2.25
3214,2009,20.25,1.75
3215,2004,12.5,0.25
3215,2005,12.75,1.25
3215,2006,14,2
3215,2007,16,1.75
3215,2008,17.75,1.5
3215,2009,19.25,2
3216,2004,5.5,0
3217,2005,8.25,0.5
3217,2006,8.75,1
3217,2007,9.75,1
3217,2008,10.75,1
3217,2009,11.75,0.75
3218,2006,5.5,2.5
3218,2007,8,1.75
3218,2008,9.75,2.5
3218,2009,12.25,1.25
3219,2006,6.5,0.5
3219,2007,7,0.25
3220,2007,7,0.5
3220,2008,7.5,-0.5
3220,2009,7,0.25
3221,2007,8.25,0.75
3221,2008,9,2.75
3221,2009,11.75,-0.25
3222,2008,6.75,0.5
